,brand,store,sido,gungu,address,phone
115,pelicana,구의동점,서울특별시,광진구,서울특별시 광진구 자양로 322 (구의동),02-455-6200
116,pelicana,군남점,경기도,연천군,경기도 연천군 군남면 군남로 115,031-833-3355
117,pelicana,군위점,경상북도,군위군,경상북도 군위군 군위읍 서부리 57-1,054-382-3392
118,pelicana,군자11점,경기도,안산시단원구,경기도 안산시단원구 선부광장남로 109 가동상가 110호,031-402-3842
119,pelicana,군포당동점,경기도,군포시,"경기도 군포시 군포로510번길 25(당동, 당동누리에뜰해밀제1층118호)",031-454-8174
120,pelicana,궁동점(대전),대전광역시,유성구,대전광역시 유성구 궁동로 18번길 94,042-823-2223
121,pelicana,권선점,경기도,수원시권선구,경기도 수원시권선구 세권로181번길 13(권선동), 
122,pelicana,궐동대우점,경기도,오산시,경기도 오산시 청학로 173번길 18(수청동),031-375-1486
123,pelicana,근화점,전라남도,목포시,전라남도 목포시  산정로268-3,061-272-3294
124,pelicana,금곡점,경기도,남양주시,경기도 남양주시 사릉로 14,031-592-7921
125,pelicana,금곡점(수원),경기도,수원시권선구,경기도 수원시권선구 금곡로140번길 95-27 1층 101호,031-292-9282
126,pelicana,금산2점,충청남도,금산군,충청남도 금산군 금산읍 건삼전길 38,041-751-0152
127,pelicana,금암점,전라북도,전주시덕진구,전라북도 전주시덕진구 조경단로 44,063-254-6525
128,pelicana,금오점,경기도,의정부시,경기도 의정부시 금신로 398, 
129,pelicana,금왕점,충청북도,음성군,충청북도 음성군 금왕읍 탑골길 18,043-878-1330
130,pelicana,금장점,경상북도,경주시,경상북도 경주시 현곡면 금장5길 20-20,054-775-8969
131,pelicana,금촌주공점,경기도,파주시,경기도 파주시 한마음2길 25   105호,031-943-9955
132,pelicana,금호로타리점,서울특별시,성동구,서울특별시 성동구 무수막길 89-2,02-2234-4870
133,pelicana,금호역점,서울특별시,성동구,서울특별시 성동구 독서당로 287,02-2238-6777
134,pelicana,기계점,경상북도,포항시북구,경상북도 포항시북구 기계면 기계로 63-1,054-243-1820
135,pelicana,기아점,경기도,광명시,경기도 광명시 기아로 25-1, 
136,pelicana,기업도시점(원주),강원도,원주시,강원도 원주시 지정면 신지정로316-1,033-744-7310
137,pelicana,기업도시점(충주),충청북도,충주시,"충청북도 충주시 중앙탑면 원앙9길 15 , 1층 112호",043-842-7755
138,pelicana,기장점,부산광역시,기장군,부산광역시 기장군 기장읍 대라리 129-1,051-722-9292
139,pelicana,기지시점,충청남도,당진시,충청남도 당진시 송악읍 틀모시로 783-1, 
140,pelicana,길동3점,서울특별시,강동구,"서울특별시 강동구 천호대로185길 89(길동, 1층)",02-470-3580
141,pelicana,길음점,서울특별시,성북구,서울특별시 성북구 길음로 74 길음뉴타운5단지 2-105,02-914-7777
142,pelicana,김해내동점,경상남도,김해시,경상남도 김해시 평전로 154(내동),055-337-5686
143,pelicana,김해중앙점,경상남도,김해시,경상남도 김해시 가락로15번길 12,055-328-9282
144,pelicana,까치산점,서울특별시,강서구,"서울특별시 강서구 강서로12길 3  (화곡동, 인터시티빌라 1층 102호)",02-2696-2705
145,pelicana,꼬꼬점,경상북도,포항시북구,경상북도 포항시북구 칠성천길 98,054-242-9291
146,pelicana,꿈.연화점,경기도,부천시원미구,경기도 부천시원미구 옥산로 86,032-657-1008
147,pelicana,낙성대1점,서울특별시,관악구,서울특별시 관악구 인헌3가길 2 (봉천동),02-877-6451
148,pelicana,난곡점,서울특별시,관악구,서울특별시 관악구 문성로16가길 43,02-859-7272
149,pelicana,남목점,울산광역시,동구,울산광역시 동구 동해안로 40-2(동부동),052-234-3310
150,pelicana,남부점,강원도,원주시,강원도 원주시 남원로 617-2(명륜동),033-762-3727
151,pelicana,남원노암점,전라북도,남원시,전라북도 남원시 노송로 1231 한신아파트상가 102호,063-632-3181
152,pelicana,남원점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 태위로 689(남원항공),064-764-8292
153,pelicana,남중모현점,전라북도,익산시,"전라북도 익산시  고현로14길 53, 1층", 
154,pelicana,남창덕신점,울산광역시,울주군,울산광역시 울주군 온양읍 연안8길30,052-238-1030
155,pelicana,남촌점,경기도,오산시,경기도 오산시 성호대로 24-1(오산동), 
156,pelicana,남해점,경상남도,남해군,경상남도 남해군 남해읍 화전로48,055-862-1400
157,pelicana,내곡동점,강원도,강릉시,강원도 강릉시  관대길 70(내곡동),033-643-2808
158,pelicana,내동2점,대전광역시,서구,대전광역시 서구 동서대로 977,042-527-3111
159,pelicana,내동점,경기도,부천시오정구,경기도 부천시오정구 삼작로96번길 21(내동 19-12),032-675-9601
160,pelicana,내면점,강원도,홍천군,강원도 홍천군  내면읍 창촌로 48,033-432-0418
161,pelicana,내포1점,충청남도,홍성군,충청남도 홍성군 홍북읍  애향2길 2,041-634-8685
162,pelicana,노량점,경상남도,남해군,경상남도 남해군  설천면 노량로201,055-864-0388
163,pelicana,노암점,강원도,강릉시,강원도 강릉시  노가니길 32,033-647-8592
164,pelicana,노은반석점,대전광역시,유성구,"대전광역시 유성구 노은서로266번 77, 104호(지상1층)",042-826-9282
165,pelicana,노학점,강원도,속초시,강원도 속초시 교동로 55(교동),033-636-5592
166,pelicana,녹양점,경기도,의정부시,"경기도 의정부시 비우로20번길 29(가능동,지상1층)",031-879-9982
167,pelicana,논산2점,충청남도,논산시,충청남도 논산시 계백로 1008,041-733-2396
168,pelicana,논산대교점,충청남도,논산시,충청남도 논산시 대화로133번길 9-5,041-733-9955
169,pelicana,논산주공점,충청남도,논산시,"충청남도 논산시 논산대로 348번길 7, 상가-101(취암동,주공아파트)", 
170,pelicana,논현동점,서울특별시,강남구,"서울특별시 강남구 강남대로128길 27(논현동, 지상1층 102호)",02-515-5770
171,pelicana,농암점,경상북도,문경시,경상북도 문경시 농암면 청암2길 10,054-571-3020
172,pelicana,능곡점,경기도,고양시덕양구,"경기도 고양시덕양구 토당로78번길 7-10, 1층(토당동)",031-974-7747
173,pelicana,다인점,경상북도,의성군,경상북도 의성군 다인면 서릉길 59,054-861-9988
174,pelicana,단계점,강원도,원주시,강원도 원주시 원문로 85 1층(학성동),033-731-9292
175,pelicana,단계택지점,강원도,원주시,강원도 원주시 금불3길 32(단계동),033-743-6586
176,pelicana,단관점,강원도,원주시,강원도 원주시 단관길 163(관설동),033-763-9289
177,pelicana,단구점,강원도,원주시,강원도 원주시 치악로 1629 (단구동),033-763-8929
178,pelicana,단월동점,경기도,이천시,경기도 이천시 단월로 29(단월동),031-634-4547
179,pelicana,달동1점,울산광역시,남구,울산광역시 남구 왕생로100번길 25-1,052-273-9292
180,pelicana,달동2점,울산광역시,남구,"울산광역시 남구 번영로107번길 3, 203(달동, 주공아파트)",052-269-9959
181,pelicana,달전점,경상북도,포항시북구,경상북도 포항시북구 흥해읍 도음로877번길 9 삼도미래타운106-106,010-5153-8732
182,pelicana,답십리점,서울특별시,동대문구,"서울특별시 동대문구 전농로3길 52-2, 1층(답십리동)",02-2247-4880
183,pelicana,당감점,부산광역시,부산진구,부산광역시 부산진구 당감서로 78,051-898-3392
184,pelicana,당북점,경상북도,안동시,경상북도 안동시 대안로 65-2,054-842-7474
185,pelicana,당산동점,서울특별시,영등포구,서울특별시 영등포구 영중로 114 (영등포동8가),02-2671-5559
186,pelicana,당수동점,경기도,수원시권선구,경기도 수원시권선구 당진로 14번길 57 상가 105(당수동),031-419-8450
187,pelicana,당진1점,충청남도,당진시,충청남도 당진시 당진중앙2로 54-5,041-352-9999
188,pelicana,당진2점,충청남도,당진시,충청남도 당진시 무수동로 195,041-357-8966
189,pelicana,당진3점,충청남도,당진시,충청남도 당진시 원당로 55,041-355-4343
190,pelicana,당진신평점,충청남도,당진시,충청남도 당진시 신평로 827,041-362-9288
191,pelicana,대강점,충청북도,단양군,충청북도 단양군 대강면 대강로 59-1,043-421-3392
192,pelicana,대고점,대전광역시,중구,"대전광역시 중구 테미로 31-1(대흥동, 1층)",042-256-6213
193,pelicana,대광리점,경기도,연천군,경기도 연천군 신서면 도대로3번길 33,031-834-8009
194,pelicana,대구고성점,대구광역시,서구,대구광역시 서구 원대로13길 16,053-354-9901
195,pelicana,대구남산점,대구광역시,중구,대구광역시 중구 남산로2길 13(남산동),053-255-5417
196,pelicana,대구대명점,대구광역시,남구,대구광역시 남구 두류공원로17길 48,053-656-9515
197,pelicana,대구상동점,대구광역시,수성구,대구광역시 수성구 청수로3길 87, 
198,pelicana,대구서문점,대구광역시,서구,대구광역시 서구 국채보상로76길 45-6, 
199,pelicana,대구송정점,대구광역시,동구,대구광역시 동구 반야월로 396,053-964-5592
200,pelicana,대구신당점,대구광역시,달서구,대구광역시 달서구 서당로7길 109, 
201,pelicana,대구지사,대구광역시,달서구, ,
202,pelicana,대구지산점,대구광역시,수성구,대구광역시 수성구 용학로35길 17,053-783-7890
203,pelicana,대림동산점,경기도,안성시,경기도 안성시 공도읍 양기길 48 ,031-658-9192
204,pelicana,대림역점,서울특별시,구로구,서울특별시 구로구 구로중앙로8길 17,02-867-8292
205,pelicana,대림점,서울특별시,영등포구,서울특별시 영등포구 대림로34길 14-1,02-842-4747
206,pelicana,대명계대점,대구광역시,남구,대구광역시 남구 중앙대로31길 176,053-219-9992
207,pelicana,대방동점,서울특별시,동작구,서울특별시 동작구 등용로 112-1,02-826-2282
208,pelicana,대봉점,대구광역시,중구,대구광역시 중구 동덕로6길 12-14, 
209,pelicana,대산점,충청남도,서산시,충청남도 서산시 대산읍 구진로 61-1,041-664-9400
210,pelicana,대소점,충청북도,음성군,충청북도 음성군 대소면 오태로99번길 12-4,043-881-8508
211,pelicana,대신점,경기도,여주시,경기도 여주시 대신면 여양로 1452,031-884-3669
212,pelicana,대야점,경기도,시흥시,경기도 시흥시 뱀내장터로  21(대야동),031-315-9282
213,pelicana,대연점,부산광역시,남구,부산광역시 남구  천제등로28번길50, 
214,pelicana,대우점,인천광역시,부평구,"인천광역시 부평구 길주로394번길 5, 1층102호(산곡동,모모)", 
215,pelicana,대전옥계점,대전광역시,중구,대전광역시 중구 대종로 59(옥계동),042-272-9292
216,pelicana,대전용문점,대전광역시,서구,대전광역시 서구 용문로 35-18,042-524-8030
217,pelicana,대전지사,대전광역시,서구, ,
218,pelicana,대전터미널점,대전광역시,동구,대전광역시 동구 동서대로1695번길 106,042-631-0666
219,pelicana,대조동점,서울특별시,은평구,서울특별시 은평구 역말로9길 40-1. 1층(대조동),02-355-6360
220,pelicana,대진점,강원도,고성군,강원도 고성군 현내면 한나루로 112-1,033-682-0303
221,pelicana,대천해수욕장점,충청남도,보령시,충청남도 보령시 해수욕장4길 68,041-932-9047
222,pelicana,대치동점,서울특별시,강남구,서울특별시 강남구 남부순환로 2917 (1층 108호), 
223,pelicana,대학로점,강원도,삼척시,강원도 삼척시  대학로 45(당저동),033-573-4298
224,pelicana,대화장성점,경기도,고양시일산서구,경기도 고양시일산서구 호수로838번길 22,031-916-1233
225,pelicana,대화점(강원),강원도,평창군,강원도 평창군  대화면 대화3길 46,033-333-2001
226,pelicana,덕산점,충청북도,진천군,충청북도 진천군 덕산면 덕금로 809,043-536-5888
227,pelicana,덕절리점,경기도,화성시,경기도 화성시 정남면 발안로 1177,031-373-2660
228,pelicana,덕천점,경기도,안양시만안구,경기도 안양시만안구 덕천로128번길 18(안양동),031-444-0406
229,pelicana,덕풍동점,경기도,하남시,"경기도 하남시 신장로 104, 1층 (신장동, 성원쌍떼빌)",031-793-9922
230,pelicana,도계점,강원도,삼척시,"강원도 삼척시  도계읍 도계로 228, 1/3",033-541-6027
231,pelicana,도고점,충청남도,아산시,충청남도 아산시 도고면 아산만로 162-1,041-544-8746
232,pelicana,도구점,경상북도,포항시남구,경상북도 포항시남구 동해면 일월로 116,054-286-2970
233,pelicana,도당점,경기도,부천시원미구,경기도 부천시원미구 옥산로 145,032-677-7500
234,pelicana,도련점,제주특별자치도,제주시,"제주특별자치도 제주시 삼봉로 115, 미듬하나로맨션상가 103호",064-751-9282
235,pelicana,도림주공점,인천광역시,남동구,인천광역시 남동구 논고개로 299,032-434-8292
236,pelicana,도립대점,강원도,강릉시,강원도 강릉시  주문진읍 연주로 261-1,033-661-7282
237,pelicana,도마점,대전광역시,서구,대전광역시 서구 도마5길 4,042-522-0704
238,pelicana,도봉점,서울특별시,도봉구,"서울특별시 도봉구 도봉로164길 10(도봉동, 1층)",02-955-8695
239,pelicana,도안지구점,대전광역시,유성구,대전광역시 유성구 원신흥남로 11번길 6-22 (102호),042-822-9283
240,pelicana,도영점,강원도,원주시,강원도 원주시 남원로 527번길 6-34(명륜동), 
241,pelicana,도평점,경기도,광주시,경기도 광주시 초월읍 현산로 89-6,031-768-9266
242,pelicana,독산1점,서울특별시,금천구,서울특별시 금천구 가산로 80,02-853-0580
243,pelicana,독산3점,서울특별시,금천구,서울특별시 금천구 독산로 319 (독산동),02-867-1780
244,pelicana,동광양점,전라남도,광양시,전라남도 광양시 중마로 201,061-795-8952
245,pelicana,동대동점,충청남도,보령시,충청남도 보령시 작은오랏2길 60-6,041-936-8866
246,pelicana,동두천역전점,경기도,동두천시,경기도 동두천시 생연로 120(생연동),031-862-2973
247,pelicana,동두천터미널점,경기도,동두천시,경기도 동두천시 중앙로265번길 15,031-862-7853
248,pelicana,동명동점,강원도,속초시,강원도 속초시 번영로105번길 19(동명동),033-631-2530
249,pelicana,동명점,경상북도,칠곡군,경상북도 칠곡군 동명면 봉암1길 7,054-976-4840
250,pelicana,동백점,경기도,용인시기흥구,경기도 용인시기흥구 동백동 662번지, 
251,pelicana,동삼점,부산광역시,영도구,부산광역시 영도구 태종로 688-2(동삼동),051-405-3377
252,pelicana,동송점,강원도,철원군,강원도 철원군  동송읍 금학로 232,033-455-4490
253,pelicana,동아점,경기도,고양시일산동구,경기도 고양시일산동구 강송로 196 동아아파트상가 1-3,031-902-0203
254,pelicana,동암남점,인천광역시,부평구,인천광역시 부평구 경인로701번길 43 1층,032-421-8180
255,pelicana,동천동점,경기도,용인시수지구,경기도 용인시수지구 고기로45번길 58 동문그린아파트 상가101호,031-262-9759
256,pelicana,동천점,경상북도,경주시,경상북도 경주시 탈해로47번길 6-4,054-773-7731
257,pelicana,동촌점,대구광역시,동구,대구광역시 동구 해동로 243-1, 
258,pelicana,동탄1점,경기도,화성시,"경기도 화성시 동탄지성로 150-9(능동,상가101호)",031-613-0092
259,pelicana,동탄2점,경기도,화성시,경기도 화성시 동탄청계로 303-14, 
260,pelicana,동탄목동점,경기도,화성시,경기도 화성시 목동 462-4,031-8055-8258
261,pelicana,동탄반송점,경기도,화성시,"경기도 화성시 노작로3길 22,1층 일부호(반송동)", 
262,pelicana,동탄한백점,경기도,화성시,경기도 화성시 동탄대로24길 117,031-373-9228
263,pelicana,동해점,강원도,동해시,강원도 동해시  천곡2길 4(천곡동),033-532-3325
264,pelicana,두구동점,부산광역시,금정구,부산광역시 금정구 체육공원로 618,051-508-0032
265,pelicana,두정점,충청남도,천안시서북구,충청남도 천안시서북구 부성6길 23,041-556-9933
266,pelicana,둔덕점,전라남도,여수시,전라남도 여수시 만성로 20,061-651-6641
267,pelicana,둔산1점,대전광역시,서구,대전광역시 서구 둔산로 201 국화동성@상가 202호,042-482-1872
268,pelicana,둔산2점,대전광역시,서구,대전광역시 서구 둔산로218번길 29,042-486-1007
269,pelicana,뚝섬점,서울특별시,광진구,서울특별시 광진구 뚝섬로23길 50,02-499-4330
270,pelicana,레이크타운점,경기도,안산시단원구,"경기도 안산시단원구 광덕1로 195, 104호",031-406-1111
271,pelicana,마석점,경기도,남양주시,"경기도 남양주시 화도읍 비룡로 185-20, 210(삼진상가2층)",031-595-8686
272,pelicana,마송점,경기도,김포시,경기도 김포시 통진읍 조강로 49,031-988-4443
273,pelicana,마장점,경기도,이천시,경기도 이천시 마장면 중앙로6번길 15,031-632-3323
274,pelicana,마전점,충청남도,금산군,충청남도 금산군 추부면 마전로 55,041-753-7972
275,pelicana,마천1점,서울특별시,송파구,서울특별시 송파구 마천로61길 9(마천동),02-409-0186
276,pelicana,마평리점,경기도,용인시처인구,경기도 용인시처인구 금령로 129(마평동),031-335-8542
277,pelicana,만년점,대전광역시,서구,대전광역시 서구 만년로16번길 27(만년동),042-485-9949
